username,handle,tweet_text,time
Mobile World Live,@mobileworldlive,Video interview: @ATT's Glenn Lurie on the #TimeWarner deal. And #5G! http://mwl.me/2fGcHfD @MobilityLive #GSMAMobilityLive #DIRECTV,2016-11-10T20:06:31.000Z
Vertix Consulting,@VertixConsult,Adding #timewarner’s #cnn & #HBO? Not without #FCC approval you’re not http://bit.ly/2evWX0U,2016-11-10T19:23:52.000Z
#Bernie2020 ,@babushka_tasi,"wow, brought to you by the Corporate fascist pigs #Clintons #Soros #Comcast #TimeWarner - go cover #NoDAPL #StandingRock. PRIORITIES ASSHOLE",2016-11-10T17:50:16.000Z
Rita Kumuryan,@GCRNFade2Black,Internet outage #timewarner tick tock...we have a show to run #f2b,2016-11-09T23:39:50.000Z
Mama Ritchie,@VMHS_Ritchie,#timewarner can't send a repairmen until tomorrow. Don't they know election night is like the Super Bowl in my house? ,2016-11-08T19:34:44.000Z
YouThisMe,@YouThisMe,A Huge Victory for Online #Privacy Advocates via @BillMoyersHQ http://ow.ly/APMn305WObH #ATT #TimeWarner #FCC #BigData #DataProtection,2016-11-08T16:25:11.000Z
Truthout,@truthout,Here's Why Our Next President Should Block AT&T's #TimeWarner Tie-Up http://truth-out.org/news/item/38233-here-s-why-our-next-president-should-block-at-t-s-time-warner-tie-up…,2016-11-05T17:50:01.000Z
Shadz,@Shadz66Shadz6t6,#TimeWarner's merger w/#ATT means anyone using their services can be profiled for adverts & propaganda! @girlziplocked #FridayFeeling #USA?!,2016-11-04T22:18:11.000Z
Julie Jeanne Tyler,@juliejtyler,I'm voting #YESon59 2 #OverturnCitizensUnited #MyDemocracyIsNotForSale #Chase #TimeWarner & #Monsanto 's vote not more imprtnt than mine!,2016-11-03T01:05:12.000Z
MintPress News,@MintPressNews,AT&T-#TimeWarner Merger: Another Media Consolidation That Puts Profits Over Consumers http://bit.ly/2f12xqu#mediawatch,2016-11-02T18:20:00.000Z
JayhawkTalk,@JayhawkTalk,"Welp. Where should I watch the KU basketball game tonight? Gotta find a bar because, well, ya know. #timewarner",2016-11-01T21:14:11.000Z
Tom Richardson,@ConvergenceTR,Why @ATT + #TimeWarner may win the battle w/ other content & dist cos but lose the war against the tech cos. #CUSDig http://bit.ly/2eYptYh,2016-10-29T16:33:42.000Z
Forrester,@forrester,The #ATT merger with #TimeWarner opens a new chapter for the telco industry. More from @DSBieler: http://forr.com/2ek8TC2 [BLOG],2016-10-25T16:45:15.000Z
Lloyd Kaufman,@lloydkaufman,Both #ATT & #timewarner R spending millions $ to destroy  #netneutrality thru legalize bribery aka #lobbying #stopAttTWmerger,2016-10-25T15:18:24.000Z
TheBlackGeeks,@theblackgeeks,"Our show on the #TimeWarner #ATT merger is up on our website, #SoundCloud #iTunes #Stitcher, and more.https://soundcloud.com/theblackgeeks/what-you-need-to-know-about-the-time-warner-att-merger…",2016-10-25T05:17:05.000Z
RT America,@RT_America,Monopoly concerns over AT&T and #TimeWarner mega-merger  [VIDEO] https://youtu.be/WiIqUGK36YE @ManilaChan @NewswithEd,2016-10-25T04:00:01.000Z
Gerald Celente,@geraldcelente,#Clinton calls for scrutiny of #AT&T’s $85 billion takeover of #TimeWarner,2016-10-25T01:01:09.000Z
CCgroup,@ccgroup,"Explaining the observer effect: Head of Broadcast @duncanmckean on @ATT, #TimeWarner and quantum physics - http://hubs.ly/H04S59q0",2016-10-24T17:05:00.000Z
Chris Faraone,@Fara1,"So, #TimeWarner and #AT&T chiefs on #CNN saying merger will result in lower prices and more competition. Host just goes with it. Sickening.",2016-10-24T12:44:31.000Z
Freddie Brown Jr,@freddiebrownjr,@ATT @oxyGENerg @TheNETwork_Natl @CNBC @WomenOfATT_ERG  #att #TimeWarner. Outstanding interview with Randall Stephenson on CNBC.#evolution,2016-10-24T12:21:22.000Z
Freddie Brown Jr,@freddiebrownjr,@ATT @oxyGENerg @TheNETwork_Natl @CNBC @WomenOfATT_ERG  #att #TimeWarner. Outstanding interview with Randall Stephenson on CNBC.#evolution,2016-10-24T12:21:22.000Z
WhoIs Crooked ,@whoiscrooked,AT&T purchase of Time Warner calls for scrutiny #TimeWarner #HilaryClinton #Trump #dnc #PodestaEmails16 #wikileaks http://wctrib.com/news/nation/4143276-att-purchase-time-warner-calls-scrutiny…,2016-10-24T10:37:41.000Z
Business Today,@BT_India,"AT&T to buy #TimeWarner for $85 billion, create telecom-media giant http://businesstoday.in/current/corporate/atandt-to-buy-time-warner-for-85-billion-telecom-media-giant/story/238860.html…",2016-10-23T05:10:01.000Z
ComingSoon.net by Mandatory,@comingsoonnet,It’s Official: AT&T to acquire Time Warner for $85.4 billion #ATT #TimeWarner,2016-10-23T02:49:35.000Z
ABC News,@abcnews,"AT&T agrees to buy #TimeWarner, owner of @HBO and @CNN, for $US85.4b",2016-10-23T01:46:22.000Z
JustJared.com,@JustJared,.@ATT has purchased #TimeWarner in an $85 billion-deal: http://jus.tj/1kt9,2016-10-23T00:33:34.000Z
Primera Hora,@primerahora,".@ATT compra #TimeWarner por $85,400 millones http://ow.ly/Tyg3305re0V",2016-10-23T00:31:02.000Z
Barry Schuler,@BSchuler,Congrats to #TimeWarner for finally accepting the Internet is not a fad,2016-10-23T00:18:30.000Z
Antonia Zerbisias,@AntoniaZ,One world. One voice. Not good. #TimeWarner #media #mediaconcentration,2016-10-23T00:06:32.000Z
CNN en Español,@CNNEE,#ULTIMAHORAEs oficial: AT&T compra #TimeWarner por US$ 85.000 milloneshttp://cnn.it/2eblTtC,2016-10-23T00:05:12.000Z
Will McKinley,@willmckinley,I hope AT&T likes old movies. #TimeWarner,2016-10-21T22:43:22.000Z
RT America,@RT_America,AT&T deal to purchase #TimeWarner ‘imminent’ http://on.rt.com/7sn2,2016-10-21T22:27:08.000Z
FOX Business,@FoxBusiness,Content and mobile are king as @ATT eyes #TimeWarner,2016-10-21T19:37:28.000Z
Kyle Aletter Oldham,@sassygal09,Anyone else have #TimeWarner @GetSpectrum and not have local channels? Here in LOS ANGELES?? This is ridiculous. Since 10am. Hello? @NFL,2016-10-09T17:54:16.000Z
Mike Scovotti,@MikeScovotti,I'd live tweet this issue with #TimeWarner being out during FOOTBALL SUNDAY but I'm still on hold. Nothing to tweet about. @TWC #DirectTV,2016-10-09T17:54:04.000Z
Tee,@theresa_marieee,Nothing ruins your Sunday morning more than #TimeWarner freezing during your football game!! Wtf @TWC @GetSpectrum,2016-10-09T17:34:31.000Z
Danny Harrison,@USC31,What's going on with Time Warner Cable? I just lost signal. #timewarner,2016-10-09T17:23:16.000Z
Price Blythe,@price1969blythe,Holy shit! Did #MadMagazine get its mojo back? #mylittlepony #Parody #dccomics #TimeWarner #HillaryClinton,2016-09-27T19:28:18.000Z
RT America,@RT_America,AT&T deal to purchase #TimeWarner ‘imminent’ http://on.rt.com/7sn2,2016-10-21T22:27:08.000Z
FOX Business,@FoxBusiness,Content and mobile are king as @ATT eyes #TimeWarner,2016-10-21T19:37:28.000Z
Will McKinley,@willmckinley,I hope AT&T likes old movies. #TimeWarner,2016-10-21T22:43:22.000Z
Acquitted for Life Suzy,@suzydymna,#Time is owned by #TimeWarner who ALSO own #CNN among others. THE ENTIRE SYSTEM IS RIGGED & CORRUPT.#TrumpWon#CorruptMedia#Trump#MAGA,2016-09-27T15:28:02.000Z
yvette nicole brown,@YNB,I'm so torn because #TimeWarner has amazing customer service but iffy cable service.  Thanks AH w/ @TWC_HELP for trying to fix my problem,2016-09-17T14:01:01.000Z
Mike - PapaBearArcade,@MykOrtiz,Tonight's speeds. We pay for 100 and 10. #TWC #timewarnercable #timewarner,2016-09-02T01:50:26.000Z
Jyggy,@Jyggy11,Guys check out how long my internet stayed up... thanks #TimeWarner almost 2 mins!!,2016-08-21T22:10:01.000Z
LA City Attorney,@CityAttorneyLA,"Great turnout at our meeting w @LAPDDevonshire on #prop47, #homelessness, lawsuits against #timewarner & #wellsfargo",2016-08-19T02:57:42.000Z
Carly Mallenbaum,@ThatGirlCarly,"Current mood, now that #timewarner finally fixed my Internet #FinalFive @aly_raisman",2016-08-09T21:37:36.000Z
FOX Business,@FoxBusiness,"What does ""Suicide Squad"" mean for #TimeWarner?",2016-08-09T18:34:12.000Z
Evan Kirstel,@evankirstel,"#TimeWarner buys stake in #Hulu, tries to avoid becoming Yahoo on @LinkedIn http://buff.ly/2alrXjV #broadband",2016-08-04T23:30:36.000Z
Ben Sherwood,@bensherwood,A big step toward the future. Welcome #TimeWarner to the @Hulu family. #EasyTV,2016-08-03T16:05:43.000Z
Thomas Mitchell,@tmcstweets,BROADBAND NEWS: Are you a Time Warner Cable customer? Here's what to expect after mega-merger http://ocregister.com/articles/new-721724-charter-service.html… #Broadband #TimeWarner,2016-07-09T22:14:14.000Z
JessicaJaymes,@jessicajaymes,Thank you #TimeWarner you guys are an absolutely amazing service XO  #Legit… https://instagram.com/p/BHcRMm2B5Ns/,2016-07-04T13:45:03.000Z
Salinger's Ghost,@SalingersGhost,#Variety has an unfortunate cover...http://mankabros.com/blogs/onmedea/2016/06/14/variety-has-an-unfortunate-cover-this-week/…#TimeWarner #JeffBewkes #OrlandoUnited,2016-06-15T05:50:02.000Z
Mature Millennial,@realpoliticin,So Glad Cable News is Not Rigged to Brainwash Viewers to Support Democrats For Corporate Gains $$ #Comcast #TimeWarner @cnn @msnbc @donlemon,2016-06-15T02:19:53.000Z
Kristin Billitere,@SpecialKMB1969,It's all one big happy family #CNN #Timewarner #CC / #HRC no conflict of interest here #1Ahttp://poorrichardsnews.com/naturally-cnns-parent-company-is-one-of-hillary-clintons-biggest-donors/…,2016-06-12T05:10:12.000Z
caton bredar,@CBredar,"If there is a worse company than #TimeWarner I'd like to know what it is. Cable/internet/phone out again on a warm, clear day.",2016-06-11T19:06:20.000Z
Cletus,@Cletus1942,#TimeWarner Cable - Marine Vet lost job after lowering flag (to half-staff) on Memorial Day  http://stripes.com/news/us/marine-veteran-says-he-lost-job-after-lowering-flag-on-memorial-day-1.413241…,2016-06-05T05:36:44.000Z
Alice Baxter,@bbcbaxter,What do u think about #Apple possibly buying #TimeWarner Is Apple jumping onto the content bandwagon? Let @bbcaaron & I know #BBCBizLive,2016-05-27T07:25:56.000Z
Julien Jourdan,@julien_jourdan,Interesting strategy case: why on earth would #Apple acquire #TimeWarner?,2016-05-27T04:52:09.000Z
BaDiTuP,@baditup420,"I don't normally tweet, but when I do... #Charter #TimeWarner#1984 @XDEVASTATEDX @t0p_100 @StlGal_36 @AnonUKRadio",2016-05-24T18:36:02.000Z
Benjamin Gottlieb ,@benjamin_max,What the #Charter Communications - #TimeWarner merger means for your #cable service w/ @radiochio @franklinavenue https://soundcloud.com/kcrw/what-the-charter-time-warner-merger-means-for-la…,2016-05-19T02:02:45.000Z
Acquitted for Life Suzy,@suzydymna,#Time is owned by #TimeWarner who ALSO own #CNN among others. THE ENTIRE SYSTEM IS RIGGED & CORRUPT.#TrumpWon#CorruptMedia#Trump#MAGA,2016-09-27T15:28:02.000Z
Mike - PapaBearArcade,@MykOrtiz,Tonight's speeds. We pay for 100 and 10. #TWC #timewarnercable #timewarner,2016-09-02T01:50:26.000Z
Jyggy,@Jyggy11,Guys check out how long my internet stayed up... thanks #TimeWarner almost 2 mins!!,2016-08-21T22:10:01.000Z
LA City Attorney,@CityAttorneyLA,"Great turnout at our meeting w @LAPDDevonshire on #prop47, #homelessness, lawsuits against #timewarner & #wellsfargo",2016-08-19T02:57:42.000Z
Carly Mallenbaum,@ThatGirlCarly,"Current mood, now that #timewarner finally fixed my Internet #FinalFive @aly_raisman",2016-08-09T21:37:36.000Z
Evan Kirstel,@evankirstel,"#TimeWarner buys stake in #Hulu, tries to avoid becoming Yahoo on @LinkedIn http://buff.ly/2alrXjV #broadband",2016-08-04T23:30:36.000Z
Ben Sherwood,@bensherwood,A big step toward the future. Welcome #TimeWarner to the @Hulu family. #EasyTV,2016-08-03T16:05:43.000Z
Thomas Mitchell,@tmcstweets,BROADBAND NEWS: Are you a Time Warner Cable customer? Here's what to expect after mega-merger http://ocregister.com/articles/new-721724-charter-service.html… #Broadband #TimeWarner,2016-07-09T22:14:14.000Z
JessicaJaymes,@jessicajaymes,Thank you #TimeWarner you guys are an absolutely amazing service XO  #Legit… https://instagram.com/p/BHcRMm2B5Ns/,2016-07-04T13:45:03.000Z
Salinger's Ghost,@SalingersGhost,#Variety has an unfortunate cover...http://mankabros.com/blogs/onmedea/2016/06/14/variety-has-an-unfortunate-cover-this-week/…#TimeWarner #JeffBewkes #OrlandoUnited,2016-06-15T05:50:02.000Z
Mature Millennial,@realpoliticin,So Glad Cable News is Not Rigged to Brainwash Viewers to Support Democrats For Corporate Gains $$ #Comcast #TimeWarner @cnn @msnbc @donlemon,2016-06-15T02:19:53.000Z
Jyggy,@Jyggy11,Guys check out how long my internet stayed up... thanks #TimeWarner almost 2 mins!!,2016-08-21T22:10:01.000Z
LA City Attorney,@CityAttorneyLA,"Great turnout at our meeting w @LAPDDevonshire on #prop47, #homelessness, lawsuits against #timewarner & #wellsfargo",2016-08-19T02:57:42.000Z
Evan Kirstel,@evankirstel,"#TimeWarner buys stake in #Hulu, tries to avoid becoming Yahoo on @LinkedIn http://buff.ly/2alrXjV #broadband",2016-08-04T23:30:36.000Z
caton bredar,@CBredar,"If there is a worse company than #TimeWarner I'd like to know what it is. Cable/internet/phone out again on a warm, clear day.",2016-06-11T19:06:20.000Z
Cletus,@Cletus1942,#TimeWarner Cable - Marine Vet lost job after lowering flag (to half-staff) on Memorial Day  http://stripes.com/news/us/marine-veteran-says-he-lost-job-after-lowering-flag-on-memorial-day-1.413241…,2016-06-05T05:36:44.000Z
Kristin Billitere,@SpecialKMB1969,It's all one big happy family #CNN #Timewarner #CC / #HRC no conflict of interest here #1Ahttp://poorrichardsnews.com/naturally-cnns-parent-company-is-one-of-hillary-clintons-biggest-donors/…,2016-06-12T05:10:12.000Z
Charlz Nathan,@CharlzNathan,"@CNNOpinion @julianzelizer Ur support 4 #HillaryClinton is obvious, maybe because #timewarner owns @cnn? #BernieSanders is 4 US, #NotWithHer",2016-03-27T17:35:45.000Z
Barry's Tickets,@BarrysTickets,GoodNews #Dodgers fans! #Timewarner will reduce prices. For best ticket prices visit http://bit.ly/1S6rmMH #ITFDB,2016-03-23T16:51:38.000Z
Ash from Nowhere,@Reylo247,#FCC needs to fine the hell out out @CNN @MSNBC for LYING to their viewers.We know #TimeWarner owns you but tell the TRUTH! #MichiganPrimary,2016-03-09T04:46:24.000Z
Michael Allen Martin,@michaelallenmar,#GMO#WallStreet#Arms#Pharma#Monsanto#Exxon#SaudiArabia#Qatar#GoldmanSachs#Citibank#TimeWarnerTHINK,2016-03-08T20:36:46.000Z
Anonymous,@YourAnonNews,#TimeWarner Cable’ Business Class Customer Support portal #Hacked | https://hackread.com/time-warner-cable-business-class-customer-portal-hacked/… #Security #Breach,2016-03-06T16:23:49.000Z
Matt Shively,@MattShively1,Thank you #timewarner you came back with a strong left hook.,2016-03-06T04:10:48.000Z
Matt Shively,@MattShively1,I swear to god #timewarner if you keep screwing me like this my membership will be over by midnight.,2016-03-06T04:00:35.000Z
Jill Gevargizian,@JillSixx,#NowWatching @SouthboundMovie - horror anthology  #OnDemand #timewarner #SupportArt #dontsteal,2016-02-15T15:01:19.000Z
Steven French,@Frenchie564,I don't think my call is getting answered as soon as possible... @TWC @TWC_Help #TimeWarner,2016-02-12T20:15:11.000Z
One9,@One9___,Thanks to #TimeWarner in LA for seeing the vision for my new film series. #TruthToPower.,2016-02-09T04:16:01.000Z
LA City Attorney,@CityAttorneyLA,"#ICYMI: #TimeWarner settlement frees tens of millions. “...money will pay for police,  firefighters, street paving,"" http://bit.ly/20ntN7p",2016-02-05T15:13:05.000Z
LA City Attorney,@CityAttorneyLA,".@latimes on #TimeWarner settlement: ""will save tens of millions of $$ for the General Fund"" http://lat.ms/1SDwxHV",2016-02-02T21:49:04.000Z
LA City Attorney,@CityAttorneyLA,"#news: “This money will pay for police officers, firefighters, street paving, tree trimming and more.” http://bit.ly/20ntN7p #TimeWarner",2016-02-02T20:10:22.000Z
Johnathan A. Pike,@JohnathanPike,CNN replaces poll. CNN fears the Bern  #DemTownHall #BernieSanders #timewarner @cnn @berniesanders,2016-01-26T05:17:32.000Z
Contests CAN,@contestsCAN,"How can u be unbiased when your parent company #timewarner donated $400,000 to Clinton's campaign essentially backing her? @wolfblitzer #CNN",2016-01-18T04:10:54.000Z
Ted Hicks,@RealTedHicks,Does it make sense for #Apple to buy #TimeWarner? http://engadget.com/2016/01/13/does-it-make-sense-for-apple-to-buy-time-warner/… @LakeshiaMByrd @greensboro_nc @RichieV_NY @nine_oh @JETAR9,2016-01-14T12:09:14.000Z
Pocketnow,@Pocketnow,Rumors circulate around possible #Apple interest in acquiring media giant #TimeWarner. http://pocketnow.com/2016/01/13/apple-time-warner…,2016-01-13T21:07:32.000Z
SurfWatch Labs,@SurfWatchLabs,"Time Warner Cable to contact 320,000 customers about possible account compromise #TimeWarner #Cable #Data #Breach http://buff.ly/1Z8ic68",2016-01-07T19:15:09.000Z
Dalek #3,@CaliforniaDalek,HIRRY UP - REPAIR THE INTERNET!@TWC_Help I HAVE NERF-HERDERS TO EXTERMINATE!! #timewarner,2015-12-27T23:23:18.000Z
Shannon Stewart,@shannonstewart1,Internet is down and you can't reach Time Warner by phone bc it just cuts you off?!..... #raleigh #TimeWarner ,2015-12-27T22:49:59.000Z
Timothy Peacock,@staticinteger,Time Warner Cable looks like it's screwed up. DNS is crapping out. Even the site is having issues #twc # timewarnercable #timewarner,2015-12-27T22:32:58.000Z
Keith Woodie,@keithwoodie,#timewarner   Cable internet out again....  #googlefiber save me soon please!,2015-12-27T22:31:17.000Z
Isaac Bristol,@CoachBristol,That #TWC televised #ApexBasketball game look...#TimeWarner Thank you for the #SWAC #Hoops coverage!#LadyCougars ,2015-12-18T02:03:59.000Z
𝕁𝕠 𝕂𝕨𝕠𝕟,@jo_kwon,#Doubleduty days! #News gal on the #radio AND #tv ! LOVING life! anchor #reporter #kfi #timewarner #dream #goals,2015-12-09T16:35:10.000Z
"<div aria-label=""🔥"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f525.svg"");'></div><img alt=""🔥"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f525.svg""/></div>",@BernPress,"Angry at @Time, which's owned by fascist #TimeWarner? #BoycottTime and donate to @BernieSanders!",2015-12-07T21:34:57.000Z
Kroeger for Iowa Hou,@KroegerIA01,Hey! @TIME #TimeWarner We are watching.@SenSanders @BernieSanders#FeelTheBern,2015-12-07T20:06:48.000Z
VRFocus,@VRFocus,#TimeWarner and more invest $30.5 Million in NextVR: http://bit.ly/1PE6Chy,2015-11-12T15:53:21.000Z
David Kaye,@dkayevo,Well we're def getting ripped off here ! #timewarner #ripoff,2015-10-27T18:43:56.000Z
Steven French,@Frenchie564,I don't think my call is getting answered as soon as possible... @TWC @TWC_Help #TimeWarner,2016-02-12T20:15:11.000Z
JBY,@JenBetitYen,"Talk diversity to me, baby - from @tylerhampong  Next @asamfilmlab #TimeWarner panel in October! http://TylerHamPong.com/1/post/2014/11/talk-diversity-to-me-baby.html…",2015-08-26T17:56:57.000Z
#NoJusticeNoPeace,@PalsJustice,"Netanyahu's Speechwriter = Gary Ginsberg, #TimeWarner @twxcorp VP of Corporate Marketing http://mondoweiss.net/2015/07/moonlights-speechwriter-netanyahu… #TWX",2015-07-30T14:21:52.000Z
Deadline Hollywood,@DEADLINE,Former #TimeWarner chief Jerry Levin on #LafayetteShooting: Time for #Hollywood to say Enough! http://ow.ly/Q3IMs,2015-07-24T22:32:27.000Z
"Robert Raiola, CPA",@SportsTaxMan,"#TimeWarner, @google Ante Up for @FanDuel $275 Million Round http://variety.com/2015/digital/news/time-warner-google-fanduel-funding-1201540150/… #SportsBiz",2015-07-19T12:21:41.000Z
Paul Lo Duca,@paulloduca16,We can send people to the moon but I can't watch the #Mets play the #Dodgers and I live in LA.  #BlackedOutEverywhere #TimeWarner #Hug?,2015-07-04T02:22:57.000Z
Cannes Lions,@Cannes_Lions,"'It’s challenging to be a woman & succeed' Julia Louis-Dreyfus on gender inequality, @HBO #timewarner #CannesLions",2015-06-24T10:42:41.000Z
Rick G. Rosner,@dumbassgenius,"Between Hotmail & #TimeWarner internet, might as well be living in 1992.",2015-06-17T09:57:43.000Z
brandon,@brandone447,Get cable!!! #directv #timewarner #cavs #cavsmania #cavs #cleveland,2015-06-15T01:17:10.000Z
Mike,@SattelizerGames,really sorry about this guys. Guess it's too much to ask for stable internet after they bully you into upgrading to business. #TimeWarner,2015-06-13T21:53:48.000Z
Evangeline Lilly,@EvangelineLilly,#GreatNews! #Comcast has abandoned the #TimeWarner merger! #MajorVictoryhttp://freepress.net/blog/2015/04/24/comcast-folds… @freepress,2015-05-07T23:49:56.000Z
Denice Hendrix,@D_Hendrix,#timewarner this is horrible. Everyone needs to get their money back.,2015-05-03T04:14:37.000Z
michael p. owens,@MichaelOwensNY,Congrats to @twc for being the worst company in the world. #timewarner #maypac,2015-05-03T02:55:10.000Z
Joyce Wu,@oneandonlyjoyce,"Really enjoying the #MayweatherPacquaio fight. Thanks for the superb service as always, #TimeWarner! Love you guys! ",2015-05-03T02:45:21.000Z
Jongut22,@Jon_Gut22,"Shout out to the millions not getting the fight Tn,hope Pac n TMT sue time warner losing profits #timewarnercable #timewarner @timewarnertv",2015-05-03T02:34:49.000Z
Matt Hartman,@ShorealoneFilms,"for this #timewarner f up , I should get all the free porn I want for life. #timewarnerbroketheinternet #bullsh-t",2015-05-03T01:55:20.000Z
Dane,@Paperboy45,#timewarner you are the worst. What a scam. You better not make me pay full price for your (lack of) service #twc?morelikewtf,2015-05-03T01:30:28.000Z
HelenRLittle,@HelenRLittle,Loving @joshgroban right now! #music #stages #live #timewarner #nyc #performance,2015-04-28T22:41:50.000Z
UniteWomenOrg®,@UniteWomenOrg,♡ Sen @AlFranken Deservingly Enjoys Victory In Helping Destroy #Comcast #TimeWarner Merger http://ow.ly/M9L1o,2015-04-27T09:01:36.000Z
MintPress News,@MintPressNews,Following the money behind the #TimeWarner & #Comcast merger http://bit.ly/1GZFSUN #comcastTWC,2015-04-11T03:25:03.000Z
Dan Bonfiglio,@pacificpar,Boycott ATL@LAD game 5/25/2015 fuck 'em! #greed #dodgers #timeWarner #Directv pls re-tweet!,2015-04-11T02:47:19.000Z
Fred J. Robledo,@SGVNSports,Love that I'm part of the 30 percent who get to listen to Vin Scully and watch the Dodgers on my big screen in HD. #TimeWarner,2015-04-06T20:35:48.000Z
Garth Holman,@GarthHolman,"Holman house going crazy! Wifi goes out. Zach on ps4 with friends, Hanna watching Netflix and I was in a Twitter #mschat. Bad #timewarner",2015-03-27T00:51:07.000Z
DJ Kiss,@Kissthedj1,#bigseantakeover today at @revolttv @twc @bigsean #bigsean #darkskyparadise #timewarner #revolt… https://instagram.com/p/zi34-PKC5a/,2015-02-26T00:50:41.000Z
robin strasser,@robinstrasser,WISH i could watch #OSCARS2015 BUT 40yrs of on/OFF w/ #TimeWarner ended w/me QUITTING cable altogether #TW has alleged MONOPOLY:( hereabouts,2015-02-22T17:08:10.000Z
Oogie Games,@OogieGames,Join us and #timewarner for #FitKidsFeb. School is out and it's a great time to be active! #Ooige #WiiFit #Nintendo,2015-02-19T17:54:50.000Z
JP Vergne,@PirateOrg,#NetNeutrality activists claim #TimeWarner's High-Speed Internet has a 97% profit marginhttp://huffingtonpost.com/bruce-kushnick/time-warner-cables-97-pro_b_6591916.html…,2015-02-03T15:39:36.000Z
Matt Rosell,@mattrosell,When all else fails #timewarner will be there to kick you in the balls,2015-02-01T16:01:06.000Z
BSBPA,@BSBPA,Nice! MT @BallstonJournal: Growing smart young ladies in #BSpa #timewarner Girls Inc.>>> http://fb.me/6Ajk5DNnn @GirlsIncGCR @HudsonValleyCC,2015-01-08T21:07:24.000Z
Breanna Van Dyke,@BreannaBoren,Shout out to #TimeWarner for giving us kickass Internet! Back to the @DestinyTheGame life!!! @Xbox,2015-01-05T15:48:23.000Z
Crusty Old Dean,@crustyoldean,Maybe North Korea just has #timewarner and needed to unplug and then plug their internet back in. I do that like 3 times a week.,2014-12-23T22:57:11.000Z
Rick G. Rosner,@dumbassgenius,#NorthKorea's internet has crashed. Either U.S. intervention or Kim Jong-Un has bundled service from #timewarner.,2014-12-22T21:29:23.000Z
TheBody,@TheBodyDotCom,Vote for your favorite #RedRemindsMe entry. You can send 1 lucky winner to the @LifeBeat and #TimeWarner VMA Concert! http://rmdy.hm/mA7AD1R,2014-12-15T00:00:11.000Z
From A Citizen,@CuestionMarque,Would merger of #Comcast +#TimeWarner result in largest cableSystem that's 2Big 2Fail by holding hostage our criticalAccess to Internet&TV?,2014-11-17T04:12:12.000Z
CHEERSPORT Corp,@CHEERSPORTCorp,We've been having a great time at the Charlotte GC! How awesome is this arena?! #TimeWarner #BuzzCity,2014-11-09T21:30:27.000Z
RickyFTW,@rickyftw,got to 28% downloaded before getting #TimeWarner'd,2014-10-28T03:25:44.000Z
Jacob Weisberg,@jacobwe,#Timewarner cable blows - shockingly poor service at monopoly prices. And it will only get worse if Comcast merger goes ahead.,2014-10-22T23:21:07.000Z
Jeff Rock,@JeffRockLife,"If the internet goes out, what would you do with your life and time? #internet #web #mobile #socialmedia #TimeWarner #Comcast",2014-10-17T12:32:37.000Z
Free Speech TV,@freespeechtv,The #FCC has put the #Comcast & #TimeWarner merger on hold for now. Let's hope they kill it. http://bit.ly/1xuMfJb,2014-10-13T19:00:49.000Z
Ramesh Bala,@rameshlaus,"Top Earning #Hollywood Studio Execs.. #LionsGate , #Disney #21stCenturyFOX, #TimeWarner etc.,",2014-10-03T04:57:14.000Z
Brad Seitz,@bseitz63,Pay for Turbo Internet #timewarner and get 10% of the performance - wonder if I can pay 10% of the bill?  #scam,2014-09-24T01:45:17.000Z
Amber Marlow,@ambermarlow,I spent 4:30 - 5:30 un and re plugging cords. It turns out #TimeWarner is down everywhere in the US. #FYI,2014-08-27T10:37:53.000Z
Glenn Clark,@glennclarkcsm,"Just spoke to Time Warner Cable customer service, TWC is down and out nationwide. No internet. #timewarner",2014-08-27T10:05:03.000Z
Professional Pretender,@immichaelmorgan,"Dear @twc here's the deal, you expect payment and I expect SERVICE! See how that works?? #timewarner",2014-08-27T09:44:16.000Z
Ryan Belleville,@ryanbelleville,Please note that the revolution WILL be televised but you have to get movie bundle with the revolution package. #TimeWarner,2014-08-18T18:50:07.000Z
From A Citizen,@CuestionMarque,Will merger of #Comcast +#TimeWarner result in largest cableSystem that's 2Big 2Fail by holding hostage our access to Internet & Television?,2014-08-11T00:59:06.000Z
CNN Business,@CNNBusiness,Is #Murdoch's quest to take over #TimeWarner over just because he says so? via @brianstelter http://cnnmon.ie/1oLCWls,2014-08-08T15:03:13.000Z
CNN Business,@CNNBusiness,"Rupert #Murdoch's company is abandoning its bid to buy @CNN owner, #TimeWarner. http://cnnmon.ie/X0QAHD",2014-08-06T08:10:18.000Z
Andrew,@jupin,"#TimeWarner, your internet speed tonight is as good as AOL dial-up, circa 1997. Congratulations!",2014-08-04T01:26:31.000Z
