username,handle,tweet_text,time
Optimus Prime™,@Ken_3dy,MAAAAAAAAAAAAAD!!!@Maniche4 Nice work bro!We see you on 0:36.#cocacola,2019-06-22T10:33:26.000Z
Yoadan Tilahun,@FlawlessinET,#cocacola groundbreaking of #sebetta factory!  #investment #jobs and much more. Closing off the event by taking the call of the @PMEthiopia of greening #Ethiopia,2019-06-20T16:59:33.000Z
Mark Dreyer,@DreyerChina,"It's all kicking off in the Chinese milk world over Olympic sponsorship. #Yili is an Official Partner for @Beijing2022, but claim that rival #Mengniu has partnered with #CocaCola (a Worldwide Olympic Partner) to ambush them. Not a great look for Yili at the moment...",2019-06-20T08:32:23.000Z
MurrayBrosCaddyshack,@BrosCaddyShack,"D'Annunzio: I ain't payin no fifty cents for no coke! Noonan: HaHa, then you ain't get a no coke!#Caddyshack #BillMurray #cocacola #coke",2019-06-19T17:01:19.000Z
Oomph,@Oomph_creative,The first in our series of #1oomph. We'll be sharing sound bites of our knowledge and experience whilst we're 'on the go'.Comment below to let us know what you'd like to hear about in the future!#CocaCola #Pepsi #Branding #Success #Marketing #Vlogger #BrandingAgency,2019-06-18T15:50:15.000Z
Yoshi Shimizu Photo,@shimizu_photo,Donkeys are the most misunderstood and abused animals around the world. #Ethiopia #donkeys #animals_rights #fujifilm_xseries #fujifilm #CocaCola #photography #animals_captures #AnimalFarm #animalphoto #vss365 #animallovers @ThePhotoHour @AdoptADonkey @DonkeySanctuary,2019-06-18T06:06:19.000Z
TheLiquorLoungeGalway,@LiquorLoungeGal,Night Out..@cocacola Signature Mixers Launch in @Vicar_Street! We can’t wait for you to try them in the bar #EnterTheDark #Dublin #LiquorLoungeGalway #CocaCola,2019-06-17T20:21:29.000Z
Yoadan Tilahun,@FlawlessinET,#cocacola groundbreaking of #sebetta factory!  #investment #jobs and much more. Closing off the event by taking the call of the @PMEthiopia of greening #Ethiopia,2019-06-20T16:59:33.000Z
Yoshi Shimizu Photo,@shimizu_photo,Donkeys are the most misunderstood and abused animals around the world. #Ethiopia #donkeys #animals_rights #fujifilm_xseries #fujifilm #CocaCola #photography #animals_captures #AnimalFarm #animalphoto #vss365 #animallovers @ThePhotoHour @AdoptADonkey @DonkeySanctuary,2019-06-18T06:06:19.000Z
TheLiquorLoungeGalway,@LiquorLoungeGal,Night Out..@cocacola Signature Mixers Launch in @Vicar_Street! We can’t wait for you to try them in the bar #EnterTheDark #Dublin #LiquorLoungeGalway #CocaCola,2019-06-17T20:21:29.000Z
TheLiquorLoungeGalway,@LiquorLoungeGal,Night Out..@cocacola Signature Mixers Launch in @Vicar_Street! We can’t wait for you to try them in the bar #EnterTheDark #Dublin #LiquorLoungeGalway #CocaCola,2019-06-17T20:21:29.000Z
Shahab Siddiqi,@Sid_blue,"My 9 months old is an addict of the #CocaCola @CocaCola song from #LukaChuppi. He approaches TV the moment this song starts, no matter wherever he is! Thank you @TheAaryanKartik & @kritisanon for giving us this modern day lullaby",2019-06-17T18:59:28.000Z
ⓑⓞⓑⓑⓨ,@My_Tweetpad,"This year world cup's best ads belong to #RanbirKapoor , one with #CocaCola and another cracking ad with brand #Wildstone #cwc19 #IndiaVsPakistan",2019-06-17T14:45:13.000Z
Audi Twadhenga Up ,@ShaanikaFab,One of the best adverts I’ve ever seen  #CocaCola #Brrrr,2019-06-16T19:40:32.000Z
Eating To Ascend - The Ascension Diet,@EatingToAscend,#FairLifeMilk & the #CocaCola companies are doing this to dairy calves daily - AS YOU READ THIS. Please share.#BoycottFairLife #BoycottCocaCola #GoVegan #AnimalRights #Dairy,2019-06-13T21:15:57.000Z
Board International,@BoardSoftware,"#SupplyChain Join one of our upcoming #IBP webinars to find out how organizations such as #CocaCola and #Puma are using Board to create complete transparency of activities and performance, helping to eliminate bottlenecks, http://bit.ly/2IwGaMi",2019-06-12T08:47:24.000Z
Juliana's Sanctuary,@julianasfarm,It makes us sick to see this and think that any of our sweet animals would be treated like this. Thanks to Animal Recovery Mission for uncovering this systemic abuse. Sign the petition here: http://bit.ly/dairyfarmabuse #fairoaksfarms #dairyfarm #fairlife #dairyfree #cocacola #vegano,2019-06-11T22:05:05.000Z
Leslea Hlusko,@LHlusko,Today #TeamMonkey went on an afternoon field trip to the #LucyCafe to get a #CocaCola and visit all the toroises that live around the Ethiopian National Museum. @ryanyohler @theoldbones @PaleoTesla @ThePaleoCat,2019-06-11T17:29:52.000Z
luna⁷ #joshuatwinAU,@jshluna,Taehyungs hands sketch 190608 Vlive ......#sketch #sketching #taehyung #taetae #kimtaehyung #taehyungfanart #bts #btsfanart #btsarmy #btsart #art #cocacola #tata #hands #handsketch #like #follow,2019-06-10T18:59:30.000Z
Mahesh Murthy,@maheshmurthy,Is this how @CocaCola plans to take on @Starbucks ? :-)Tried it in #Thailand. Quite nice actually!#CocaCola #Coffee,2019-06-10T15:12:31.000Z
WorldGoesVegan Ⓥ ,@worldgoesvegan,"Fair Oaks and Fair Life Dairy are not examples of exceptional cruelty, they are the norm! #Dairy is always cruel! Write @CocaColaCo and tell them to ditch dairy! #DitchDairy #govegan #animalrights #vegan #environment #FairOaksFarms #MondayMotivation #Animalcruelty #Cocacola",2019-06-10T11:04:21.000Z
Team_OddevenTS,@teamoddevents,"Perfection is not attainable, but if we chase perfection we can catch excellence.And we did catch it  iwith kareena kapoor khan  and Limca.#kareenakapoor #limca #cocacola #meetthedealers #eventplanner #eventsetup #anchor #production .",2019-06-08T13:04:38.000Z
Eating To Ascend - The Ascension Diet,@EatingToAscend,#FairLifeMilk & the #CocaCola companies are doing this to dairy calves daily - AS YOU READ THIS. Please share.#BoycottFairLife #BoycottCocaCola #GoVegan #AnimalRights #Dairy,2019-06-13T21:15:57.000Z
Board International,@BoardSoftware,"#SupplyChain Join one of our upcoming #IBP webinars to find out how organizations such as #CocaCola and #Puma are using Board to create complete transparency of activities and performance, helping to eliminate bottlenecks, http://bit.ly/2IwGaMi",2019-06-12T08:47:24.000Z
luna⁷ #joshuatwinAU,@jshluna,Taehyungs hands sketch 190608 Vlive ......#sketch #sketching #taehyung #taetae #kimtaehyung #taehyungfanart #bts #btsfanart #btsarmy #btsart #art #cocacola #tata #hands #handsketch #like #follow,2019-06-10T18:59:30.000Z
Team_OddevenTS,@teamoddevents,"Perfection is not attainable, but if we chase perfection we can catch excellence.And we did catch it  iwith kareena kapoor khan  and Limca.#kareenakapoor #limca #cocacola #meetthedealers #eventplanner #eventsetup #anchor #production .",2019-06-08T13:04:38.000Z
Mahesh Murthy,@maheshmurthy,Is this how @CocaCola plans to take on @Starbucks ? :-)Tried it in #Thailand. Quite nice actually!#CocaCola #Coffee,2019-06-10T15:12:31.000Z
Team_OddevenTS,@teamoddevents,"Perfection is not attainable, but if we chase perfection we can catch excellence.And we did catch it  iwith kareena kapoor khan  and Limca.#kareenakapoor #limca #cocacola #meetthedealers #eventplanner #eventsetup #anchor #production .",2019-06-08T13:04:38.000Z
Nicole Granato,@nlgwisconsin,"https://coca-colacompany.com/press-center/company-statements/coca-cola-company-statement-regarding-fair-oaks-farms…""We fully support and respect the proactive approach that fairlife and Fair Oaks Farms have taken and we continue to stay in contact with them to lend any support they need."" Not okay.  #cocacola needs to terminate the partnership with #FairOaksFarms",2019-06-05T19:00:23.000Z
#AMBERLYisms,@curlyberlygirly,"This “incident” as if it is singular!  This clearly documents prolonged, supervised, practiced and egregious abuse and facilities setup to allow it. #nomorefairoaks #AnimalCruelty #AnimalAbuse #AnimalKingdom #cocacola @CocaColaCo @CocaCola #PETA @peta",2019-06-05T17:59:10.000Z
Brooke Elliott,@BrookeE22755955,Fair Oaks you will never have my support.Coca-Cola I purchase and use your products daily. That stops NOW until you end your partnership with Fair Oaks.#coke #cocacola #FairOaksFarms #fairoaks,2019-06-05T13:23:30.000Z
"<div aria-label=""✨"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/2728.svg"");'></div><img alt=""✨"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/2728.svg""/></div>",@The1DScoop,I drink @CocaCola every single day. But I will not consume another drop until they end their partnership with @fairlife and #FairOaksFarms after the disgusting displays of abuse came to light today. I’m ashamed we let them get away with it for so long. Make this right #CocaCola,2019-06-05T04:22:36.000Z
VeganPantry.com Ⓥ,@Vegan_Pantry,Coca Cola Company Cut Ties With Fair Oaks Farms.  #FairOaksFarms #CocaCola #DairyKills #DairyIsScary #NotYourMomNotYourMilk #TheDairyIndustryIsTheVealIndustry,2019-06-05T01:19:04.000Z
FOX: NASCAR,@NASCARONFOX,Stage 1 goes to @CocaColaRacing's @KyleLarsonRacin!#CocaCola | #OrangeVanilla,2019-06-02T19:04:08.000Z
FOX: NASCAR,@NASCARONFOX,.@KyleLarsonRacin gets by the No. 2 in PoconoSponsored by @CocaColaRacing.#CocaCola | #OrangeVanilla,2019-06-02T18:23:21.000Z
FOX: NASCAR,@NASCARONFOX,.@CocaColaRacing's @joeylogano is moving forward early. #CocaCola #OrangeVanilla,2019-06-02T18:10:06.000Z
Nicole Granato,@nlgwisconsin,"https://coca-colacompany.com/press-center/company-statements/coca-cola-company-statement-regarding-fair-oaks-farms…""We fully support and respect the proactive approach that fairlife and Fair Oaks Farms have taken and we continue to stay in contact with them to lend any support they need."" Not okay.  #cocacola needs to terminate the partnership with #FairOaksFarms",2019-06-05T19:00:23.000Z
#AMBERLYisms,@curlyberlygirly,"This “incident” as if it is singular!  This clearly documents prolonged, supervised, practiced and egregious abuse and facilities setup to allow it. #nomorefairoaks #AnimalCruelty #AnimalAbuse #AnimalKingdom #cocacola @CocaColaCo @CocaCola #PETA @peta",2019-06-05T17:59:10.000Z
Brooke Elliott,@BrookeE22755955,Fair Oaks you will never have my support.Coca-Cola I purchase and use your products daily. That stops NOW until you end your partnership with Fair Oaks.#coke #cocacola #FairOaksFarms #fairoaks,2019-06-05T13:23:30.000Z
"<div aria-label=""✨"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/2728.svg"");'></div><img alt=""✨"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/2728.svg""/></div>",@The1DScoop,I drink @CocaCola every single day. But I will not consume another drop until they end their partnership with @fairlife and #FairOaksFarms after the disgusting displays of abuse came to light today. I’m ashamed we let them get away with it for so long. Make this right #CocaCola,2019-06-05T04:22:36.000Z
VeganPantry.com Ⓥ,@Vegan_Pantry,Coca Cola Company Cut Ties With Fair Oaks Farms.  #FairOaksFarms #CocaCola #DairyKills #DairyIsScary #NotYourMomNotYourMilk #TheDairyIndustryIsTheVealIndustry,2019-06-05T01:19:04.000Z
FOX: NASCAR,@NASCARONFOX,Stage 1 goes to @CocaColaRacing's @KyleLarsonRacin!#CocaCola | #OrangeVanilla,2019-06-02T19:04:08.000Z
FOX: NASCAR,@NASCARONFOX,.@KyleLarsonRacin gets by the No. 2 in PoconoSponsored by @CocaColaRacing.#CocaCola | #OrangeVanilla,2019-06-02T18:23:21.000Z
FOX: NASCAR,@NASCARONFOX,.@CocaColaRacing's @joeylogano is moving forward early. #CocaCola #OrangeVanilla,2019-06-02T18:10:06.000Z
Brooke Elliott,@BrookeE22755955,Fair Oaks you will never have my support.Coca-Cola I purchase and use your products daily. That stops NOW until you end your partnership with Fair Oaks.#coke #cocacola #FairOaksFarms #fairoaks,2019-06-05T13:23:30.000Z
FOX: NASCAR,@NASCARONFOX,.@CocaColaRacing's @joeylogano is moving forward early. #CocaCola #OrangeVanilla,2019-06-02T18:10:06.000Z
FOX: NASCAR,@NASCARONFOX,.@CocaColaRacing's @joeylogano is moving forward early. #CocaCola #OrangeVanilla,2019-06-02T18:10:06.000Z
ATEEZ PHILIPPINES,@ATEEZ_PH,[VOTE] ATEEZ for MAKESTAR’s #CocaCola Ad CampaignATINTYs! We have to catch up with this poll and secure their spot when they go back to first place as this would be helpful in their upcoming comeback promotions! https://makestar.co/polls/155,2019-05-28T01:26:38.000Z
Juan Ignacio de Elizalde,@jdeelizalde,#CocaCola and @netflix take viewers back to 1985 for @Stranger_Things season 3 in first-of-its-kind partnership. #StrangerThings https://coca-colacompany.com/stories/new-coke-and-netflix-take-viewers-back-to-1985-for-stranger-things…,2019-05-27T17:02:14.000Z
Dustin Long,@dustinlong,#NASCAR ... Martin Truex Jr.'s win in #CocaCola 600 is the 8th win in 13 points races this season for @JoeGibbsRacing ... Truex has won 3 of the past 5 points races.,2019-05-27T03:22:50.000Z
Audra LaRay,@audralaray,"Sharing a Coke with AMERICA Thank you, @CocaCola for showing that you really are all-American patriots by showing your support for recent Pro-Life bills that were passed. I knew you were my favorite for a reason  @GovernorKayIvey #cocacola #shareacoke #prolife #alabama",2019-05-27T00:42:42.000Z
The Bako Gent,@BakoGent661,An Intemperance from @RoMaCraft for the @NASCARONFOX @CocaCola 600 Race. #cigar #cigars #cigarian #cigarboss #cigarlove #cigarlife #cigarsociety #cigarsnob #botl #sotl #romacraft #nascar #racing #ford #chevy #toyota #cocacola #podcast #vlog #race @Ford @Toyota @chevrolet,2019-05-26T22:57:40.000Z
FannibalFest Toronto,@FannibalFest,Add a #Hannigram personalized #CocaCola bottle to your #Hannibal fandom memorabilia collection! Bidding starts June 1@32auctions @LadyHydrangeas @DireJackalope @electra_rhodes @acafanmom @dan_dresdner @FeedingHannibal @lorettaramos @BryanFuller,2019-05-24T07:34:48.000Z
Comicbook.com,@ComicBook,Fans of #StrangerThings aren't took happy with #CocaCola and their #NewCoke website crashing: https://comicbook.com/horror/2019/05/23/stranger-things-new-coke-website-crash-twitter-reactions/…,2019-05-23T22:14:57.000Z
suzanne edwards,@suzannee43,"#BuddyL Coke Delivery Truck and 18 Wheel Trailer, #Vintage Classic Toy Pretend Play Playtime #CocaCola Collectible#ThursdayThoughts #etsyspecialt #specialtoo #etsyspecialtoo #integritytt #shopsmallhttp://etsy.com/listing/645468611…",2019-05-23T18:13:23.000Z
ATEEZ PHILIPPINES,@ATEEZ_PH,[VOTE] ATEEZ for MAKESTAR’s #CocaCola Ad CampaignATINTYs! We have to catch up with this poll and secure their spot when they go back to first place as this would be helpful in their upcoming comeback promotions! https://makestar.co/polls/155,2019-05-28T01:26:38.000Z
Juan Ignacio de Elizalde,@jdeelizalde,#CocaCola and @netflix take viewers back to 1985 for @Stranger_Things season 3 in first-of-its-kind partnership. #StrangerThings https://coca-colacompany.com/stories/new-coke-and-netflix-take-viewers-back-to-1985-for-stranger-things…,2019-05-27T17:02:14.000Z
Dustin Long,@dustinlong,#NASCAR ... Martin Truex Jr.'s win in #CocaCola 600 is the 8th win in 13 points races this season for @JoeGibbsRacing ... Truex has won 3 of the past 5 points races.,2019-05-27T03:22:50.000Z
Audra LaRay,@audralaray,"Sharing a Coke with AMERICA Thank you, @CocaCola for showing that you really are all-American patriots by showing your support for recent Pro-Life bills that were passed. I knew you were my favorite for a reason  @GovernorKayIvey #cocacola #shareacoke #prolife #alabama",2019-05-27T00:42:42.000Z
The Bako Gent,@BakoGent661,An Intemperance from @RoMaCraft for the @NASCARONFOX @CocaCola 600 Race. #cigar #cigars #cigarian #cigarboss #cigarlove #cigarlife #cigarsociety #cigarsnob #botl #sotl #romacraft #nascar #racing #ford #chevy #toyota #cocacola #podcast #vlog #race @Ford @Toyota @chevrolet,2019-05-26T22:57:40.000Z
FannibalFest Toronto,@FannibalFest,Add a #Hannigram personalized #CocaCola bottle to your #Hannibal fandom memorabilia collection! Bidding starts June 1@32auctions @LadyHydrangeas @DireJackalope @electra_rhodes @acafanmom @dan_dresdner @FeedingHannibal @lorettaramos @BryanFuller,2019-05-24T07:34:48.000Z
Comicbook.com,@ComicBook,Fans of #StrangerThings aren't took happy with #CocaCola and their #NewCoke website crashing: https://comicbook.com/horror/2019/05/23/stranger-things-new-coke-website-crash-twitter-reactions/…,2019-05-23T22:14:57.000Z
suzanne edwards,@suzannee43,"#BuddyL Coke Delivery Truck and 18 Wheel Trailer, #Vintage Classic Toy Pretend Play Playtime #CocaCola Collectible#ThursdayThoughts #etsyspecialt #specialtoo #etsyspecialtoo #integritytt #shopsmallhttp://etsy.com/listing/645468611…",2019-05-23T18:13:23.000Z
ATEEZ PHILIPPINES,@ATEEZ_PH,[VOTE] ATEEZ for MAKESTAR’s #CocaCola Ad CampaignATINTYs! We have to catch up with this poll and secure their spot when they go back to first place as this would be helpful in their upcoming comeback promotions! https://makestar.co/polls/155,2019-05-28T01:26:38.000Z
The Bako Gent,@BakoGent661,An Intemperance from @RoMaCraft for the @NASCARONFOX @CocaCola 600 Race. #cigar #cigars #cigarian #cigarboss #cigarlove #cigarlife #cigarsociety #cigarsnob #botl #sotl #romacraft #nascar #racing #ford #chevy #toyota #cocacola #podcast #vlog #race @Ford @Toyota @chevrolet,2019-05-26T22:57:40.000Z
Comicbook.com,@ComicBook,Fans of #StrangerThings aren't took happy with #CocaCola and their #NewCoke website crashing: https://comicbook.com/horror/2019/05/23/stranger-things-new-coke-website-crash-twitter-reactions/…,2019-05-23T22:14:57.000Z
suzanne edwards,@suzannee43,"#BuddyL Coke Delivery Truck and 18 Wheel Trailer, #Vintage Classic Toy Pretend Play Playtime #CocaCola Collectible#ThursdayThoughts #etsyspecialt #specialtoo #etsyspecialtoo #integritytt #shopsmallhttp://etsy.com/listing/645468611…",2019-05-23T18:13:23.000Z
Primark,@Primark,Refresh their wardrobe with these leisurewear essentials  http://ms.spr.ly/6012TyXVq#Primark #CocaCola,2019-05-19T12:15:01.000Z
Samy Gioia,@SamyGioia,"#CocaCola had made spot against discrimination n bullying too...""What unites us is greater than what divides us & it doesnt matter who u falls in love with...friendship overcomes all prejudices!""@iHrithik  day  Friends ""Everything is possible if u believe in yourself!""",2019-05-19T08:26:04.000Z
RT,@RT_com,Campaign launched #CocaCola in #Norway aimed at celebrating #Ramadan has sparked accusations of political correctness gone mad https://on.rt.com/9uc3,2019-05-19T05:40:00.000Z
RT,@RT_com,#CocaCola #Ramadan campaign opens up can of anti-PC outrage in #Norway https://on.rt.com/9uc3,2019-05-18T22:40:00.000Z
Dr. Kelechi Anyikude,@KelechiAFC,"So I went to salute myself at Piccadilly Circus. Its not easy to be on an electronic billboard in central london, plus daily Tv ads too Thx @CocaCola_GB and @premierleague . Let’s do some more. CocaCola #arsenal #cocacola #premierleague #whereeveryoneplays #football",2019-05-17T10:27:02.000Z
oldster2you,@karenterry132,Check out Coca-Cola Amber Glass Coke Bottle  Nashville #CocaCola https://ebay.us/n8hn5n via @eBay,2019-05-17T02:16:51.000Z
Faisal Khan,@fklivestolearn,The World's most chosen Consumer #brands - #data #cocacola #colgate@fogle_shane @kashthefuturist @alvinfoo @DioFavatas @gvalan @DrFerdowsi @junjudapi @ValerioDeMolli @andy_lucerne @kuriharan @urfagundem @drhiot @dak970 @MHcommunicate @krahman @stanleychen0402 @JGrobicki,2019-05-16T19:30:18.000Z
KING TEE DEE ,@KINGTEEDEE3545,Which University or tertiary institutions should we do the activation next? Your wish is my command!! #cocacola#tafellager#mshashoforthepeople#280919therevelationofktd#poiyahmedia#picknpaynamibia#webticketnamibia#IUM,2019-05-16T17:58:08.000Z
Primark,@Primark,Refresh their wardrobe with these leisurewear essentials  http://ms.spr.ly/6012TyXVq#Primark #CocaCola,2019-05-19T12:15:01.000Z
Samy Gioia,@SamyGioia,"#CocaCola had made spot against discrimination n bullying too...""What unites us is greater than what divides us & it doesnt matter who u falls in love with...friendship overcomes all prejudices!""@iHrithik  day  Friends ""Everything is possible if u believe in yourself!""",2019-05-19T08:26:04.000Z
RT,@RT_com,Campaign launched #CocaCola in #Norway aimed at celebrating #Ramadan has sparked accusations of political correctness gone mad https://on.rt.com/9uc3,2019-05-19T05:40:00.000Z
RT,@RT_com,#CocaCola #Ramadan campaign opens up can of anti-PC outrage in #Norway https://on.rt.com/9uc3,2019-05-18T22:40:00.000Z
oldster2you,@karenterry132,Check out Coca-Cola Amber Glass Coke Bottle  Nashville #CocaCola https://ebay.us/n8hn5n via @eBay,2019-05-17T02:16:51.000Z
Faisal Khan,@fklivestolearn,The World's most chosen Consumer #brands - #data #cocacola #colgate@fogle_shane @kashthefuturist @alvinfoo @DioFavatas @gvalan @DrFerdowsi @junjudapi @ValerioDeMolli @andy_lucerne @kuriharan @urfagundem @drhiot @dak970 @MHcommunicate @krahman @stanleychen0402 @JGrobicki,2019-05-16T19:30:18.000Z
KING TEE DEE ,@KINGTEEDEE3545,Which University or tertiary institutions should we do the activation next? Your wish is my command!! #cocacola#tafellager#mshashoforthepeople#280919therevelationofktd#poiyahmedia#picknpaynamibia#webticketnamibia#IUM,2019-05-16T17:58:08.000Z
Primark,@Primark,Refresh their wardrobe with these leisurewear essentials  http://ms.spr.ly/6012TyXVq#Primark #CocaCola,2019-05-19T12:15:01.000Z
Dr. Kelechi Anyikude,@KelechiAFC,"So I went to salute myself at Piccadilly Circus. Its not easy to be on an electronic billboard in central london, plus daily Tv ads too Thx @CocaCola_GB and @premierleague . Let’s do some more. CocaCola #arsenal #cocacola #premierleague #whereeveryoneplays #football",2019-05-17T10:27:02.000Z
Faisal Khan,@fklivestolearn,The World's most chosen Consumer #brands - #data #cocacola #colgate@fogle_shane @kashthefuturist @alvinfoo @DioFavatas @gvalan @DrFerdowsi @junjudapi @ValerioDeMolli @andy_lucerne @kuriharan @urfagundem @drhiot @dak970 @MHcommunicate @krahman @stanleychen0402 @JGrobicki,2019-05-16T19:30:18.000Z
KING TEE DEE ,@KINGTEEDEE3545,Which University or tertiary institutions should we do the activation next? Your wish is my command!! #cocacola#tafellager#mshashoforthepeople#280919therevelationofktd#poiyahmedia#picknpaynamibia#webticketnamibia#IUM,2019-05-16T17:58:08.000Z
Fiifi,@fiifiannan_,How many rts for my photography skills Tag that girl tho#coke #cocacola #knustcokestand,2019-05-12T18:25:48.000Z
TheGuyInNY - BruceL,@theGuyInNewYork,"Always lots of unusual beverages in Japan - from #CocaCola Peach  to #Coke that supposedly blocks the fat/calorie absorption of food (ew), to my favorite aloe/grape  w/ chunks of fruit and (infamously named) Pocari Sweat  #Tokyo #drinks #Japanesefood ⁦⁦@CocaCola⁩",2019-05-12T17:20:39.000Z
Coca-Cola Kokomo,@KokomoCoke,"""Everything I am You helped me to be."" Happy Mother's Day Mom. Cheers! #LocalRefresh #CocaCola #MothersDay",2019-05-12T12:55:28.000Z
TheBellLife,@TheBellLife,@garren_bell almost had this... But then he didn’t (Evaporated Milk And Coke Challenge) Link in bio... Please Like/Share and as always SUBSCRIBE #TheBellLife #InGodWeTrust #CrazyWhiteBoyz #milk #evaporatedmilk #coke #cocacola #challenge #puke #gross #funny #nevergiveup,2019-05-11T20:11:39.000Z
Medscape,@Medscape,A new study exposes the cozy relationship between #CocaCola and nutrition researchers. http://ms.spr.ly/6010TyBuj,2019-05-11T15:48:01.000Z
奇,@heyoddboyy,"Alright guys!! I'll need you to help me RT and tag @CocaCola_NG so we can win this!! Location - Warri !! As you can hear And I rep @Arsenal, as you can see #leggo#leggoNaija #LeggoSongChallenge #leggonaijasong #cocacola #warri #arsenal",2019-05-11T12:46:27.000Z
The Disney Blog,@TheDisneyBlog,ICYMI: Disney World's new Orange Bird Cupcake is meant to pair with the new Orange Vanilla Coke and Instagram.  --> http://ow.ly/BNVQ30oGvPM #cocacola #DisneyFood,2019-05-11T01:05:03.000Z
CeCe ,@Ohio_Buckeye_US,Hmmm @CocaColaCo did I miss the cross on the can during Easter?? #CocaCola,2019-05-10T18:55:37.000Z
Fiifi,@fiifiannan_,How many rts for my photography skills Tag that girl tho#coke #cocacola #knustcokestand,2019-05-12T18:25:48.000Z
TheGuyInNY - BruceL,@theGuyInNewYork,"Always lots of unusual beverages in Japan - from #CocaCola Peach  to #Coke that supposedly blocks the fat/calorie absorption of food (ew), to my favorite aloe/grape  w/ chunks of fruit and (infamously named) Pocari Sweat  #Tokyo #drinks #Japanesefood ⁦⁦@CocaCola⁩",2019-05-12T17:20:39.000Z
Coca-Cola Kokomo,@KokomoCoke,"""Everything I am You helped me to be."" Happy Mother's Day Mom. Cheers! #LocalRefresh #CocaCola #MothersDay",2019-05-12T12:55:28.000Z
TheBellLife,@TheBellLife,@garren_bell almost had this... But then he didn’t (Evaporated Milk And Coke Challenge) Link in bio... Please Like/Share and as always SUBSCRIBE #TheBellLife #InGodWeTrust #CrazyWhiteBoyz #milk #evaporatedmilk #coke #cocacola #challenge #puke #gross #funny #nevergiveup,2019-05-11T20:11:39.000Z
Medscape,@Medscape,A new study exposes the cozy relationship between #CocaCola and nutrition researchers. http://ms.spr.ly/6010TyBuj,2019-05-11T15:48:01.000Z
奇,@heyoddboyy,"Alright guys!! I'll need you to help me RT and tag @CocaCola_NG so we can win this!! Location - Warri !! As you can hear And I rep @Arsenal, as you can see #leggo#leggoNaija #LeggoSongChallenge #leggonaijasong #cocacola #warri #arsenal",2019-05-11T12:46:27.000Z
The Disney Blog,@TheDisneyBlog,ICYMI: Disney World's new Orange Bird Cupcake is meant to pair with the new Orange Vanilla Coke and Instagram.  --> http://ow.ly/BNVQ30oGvPM #cocacola #DisneyFood,2019-05-11T01:05:03.000Z
CeCe ,@Ohio_Buckeye_US,Hmmm @CocaColaCo did I miss the cross on the can during Easter?? #CocaCola,2019-05-10T18:55:37.000Z
TheGuyInNY - BruceL,@theGuyInNewYork,"Always lots of unusual beverages in Japan - from #CocaCola Peach  to #Coke that supposedly blocks the fat/calorie absorption of food (ew), to my favorite aloe/grape  w/ chunks of fruit and (infamously named) Pocari Sweat  #Tokyo #drinks #Japanesefood ⁦⁦@CocaCola⁩",2019-05-12T17:20:39.000Z
TheBellLife,@TheBellLife,@garren_bell almost had this... But then he didn’t (Evaporated Milk And Coke Challenge) Link in bio... Please Like/Share and as always SUBSCRIBE #TheBellLife #InGodWeTrust #CrazyWhiteBoyz #milk #evaporatedmilk #coke #cocacola #challenge #puke #gross #funny #nevergiveup,2019-05-11T20:11:39.000Z
TheGuyInNY - BruceL,@theGuyInNewYork,"Always lots of unusual beverages in Japan - from #CocaCola Peach  to #Coke that supposedly blocks the fat/calorie absorption of food (ew), to my favorite aloe/grape  w/ chunks of fruit and (infamously named) Pocari Sweat  #Tokyo #drinks #Japanesefood ⁦⁦@CocaCola⁩",2019-05-12T17:20:39.000Z
Medscape,@Medscape,A new study exposes the cozy relationship between #CocaCola and nutrition researchers. http://ms.spr.ly/6010TyBuj,2019-05-11T15:48:01.000Z
The Disney Blog,@TheDisneyBlog,ICYMI: Disney World's new Orange Bird Cupcake is meant to pair with the new Orange Vanilla Coke and Instagram.  --> http://ow.ly/BNVQ30oGvPM #cocacola #DisneyFood,2019-05-11T01:05:03.000Z
RebelOfficeSupplies,@RebelOffice,It's giveaway time!! #Follow & #RT to enter our #giveaway and #win this refreshing pack of 24  X Coca Cola Diet cans . UK & Ireland only. Winner announced Monday! #Competition #FreebieFriday #Giveaway #comp #Rebel #cocacola #dietcoke,2019-05-10T07:00:20.000Z
